platillo,tiempo,dia,theme,food_id,alimento_match,gramos,ingrediente_texto,porcion_original,confianza,nivel,metodo,revisar
D24 Comida · Ensalada Cobb,Comida,24,🇺🇸 Americana,jitomate-cereza,Jitomate cereza,,tomate cherry,Espinaca + lechuga + tomate cherry + 2 cdas elote,0.9,media,sin-cantidad,SI
D24 Comida · Ensalada Cobb,Comida,24,🇺🇸 Americana,elote-desgranado,Elote desgranado,,2 cdas elote,Espinaca + lechuga + tomate cherry + 2 cdas elote,0.9,media,REVISAR-medida(cda≠taza),SI
D24 Comida · Ensalada Cobb,Comida,24,🇺🇸 Americana,aguacate-hass,Aguacate Hass,23,¼ aguacate,¼ aguacate + 30 g queso panela o feta,0.9,alta,0.25×pieza(93.94g),
D24 Comida · Ensalada Cobb,Comida,24,🇺🇸 Americana,queso-panela,Queso Panela,30,30 g queso panela o feta,¼ aguacate + 30 g queso panela o feta,0.9,alta,gramos-directos,
D24 Comida · Ensalada Cobb,Comida,24,🇺🇸 Americana,aderezo,Aderezo,,Aderezo del recetario,Aderezo del recetario,0.9,media,sin-cantidad,SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,pechuga-de-pollo-sin-piel,Pechuga de pollo sin piel,150,150 g pechuga de pollo,150 g pechuga de pollo,0.9,alta,gramos-directos,
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,arroz-cocido,Arroz cocido,376,2 tz arroz cocido,2 tz arroz cocido + ½ tz elote + ½ tz frijoles,0.9,alta,2.0×taza(188.0g),
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,elote-amarillo-desgranado-cocido,Elote amarillo desgranado cocido,83,½ tz elote,2 tz arroz cocido + ½ tz elote + ½ tz frijoles,0.9,alta,0.5×taza(166.0g),
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,frijol-promedio-cocido,Frijol promedio cocido,86,½ tz frijoles,2 tz arroz cocido + ½ tz elote + ½ tz frijoles,0.9,alta,0.5×taza(172.0g),
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,aderezo-de-miel-y-mostaza,Aderezo de miel y mostaza,,1 cdita honey mustard (miel,1 cdita honey mustard (miel + mostaza Dijon + vinagre de manzana),0.9,media,REVISAR-medida(cdita≠cucharada),SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,mostaza-dijon,Mostaza Dijón,,mostaza Dijon,1 cdita honey mustard (miel + mostaza Dijon + vinagre de manzana),0.9,media,sin-cantidad,SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,vinagre-de-manzana,Vinagre de manzana,,vinagre de manzana),1 cdita honey mustard (miel + mostaza Dijon + vinagre de manzana),0.9,media,sin-cantidad,SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,cebolla-morada-rebanada,Cebolla morada rebanada,,Cebolla morada,Cebolla morada + pimiento + cilantro + limón,0.9,media,sin-cantidad,SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,pimiento-fresco,Pimiento fresco,,pimiento,Cebolla morada + pimiento + cilantro + limón,0.9,media,sin-cantidad,SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,cilantro-picado-crudo,Cilantro picado crudo,,cilantro,Cebolla morada + pimiento + cilantro + limón,0.9,media,sin-cantidad,SI
D24 Cena · Chicken Honey Mustard Bowl,Cena,24,🇺🇸 Americana,limon,Limón,,limón,Cebolla morada + pimiento + cilantro + limón,0.9,media,sin-cantidad,SI
D24 Snack AM · Snack AM,Snack AM,24,🇺🇸 Americana,papaya-picada,Papaya picada,140,1 tz papaya,1 tz papaya + ½ plátano + ½ tz yogurt + ½ tz granola sin azúcar,0.9,alta,1.0×taza(140.0g),
D24 Snack AM · Snack AM,Snack AM,24,🇺🇸 Americana,platano,Plátano,54,½ plátano,1 tz papaya + ½ plátano + ½ tz yogurt + ½ tz granola sin azúcar,0.9,alta,0.5×pieza(108.0g),
D24 Snack AM · Snack AM,Snack AM,24,🇺🇸 Americana,yoghurt-natural,Yoghurt natural,114,½ tz yogurt,1 tz papaya + ½ plátano + ½ tz yogurt + ½ tz granola sin azúcar,0.9,alta,0.5×taza(227.0g),
D24 Snack AM · Snack AM,Snack AM,24,🇺🇸 Americana,granola-estandar,Granola estándar,,½ tz granola sin azúcar,1 tz papaya + ½ plátano + ½ tz yogurt + ½ tz granola sin azúcar,0.9,media,REVISAR-medida(taza≠cucharada),SI
D24 Snack PM · Snack PM,Snack PM,24,🇺🇸 Americana,,,,2 rice cake,2 rice cake + 1 cdita crema de almendra + 1 tz moras + ½ plátano,0.0,baja,REVISAR-medida(?),SI
D24 Snack PM · Snack PM,Snack PM,24,🇺🇸 Americana,crema-de-almendras,Crema de almendras,,1 cdita crema de almendra,2 rice cake + 1 cdita crema de almendra + 1 tz moras + ½ plátano,0.9,media,REVISAR-medida(cdita≠cucharada),SI
D24 Snack PM · Snack PM,Snack PM,24,🇺🇸 Americana,moras,Moras,144,1 tz moras,2 rice cake + 1 cdita crema de almendra + 1 tz moras + ½ plátano,0.9,alta,1.0×taza(144.0g),
D24 Snack PM · Snack PM,Snack PM,24,🇺🇸 Americana,platano,Plátano,54,½ plátano,2 rice cake + 1 cdita crema de almendra + 1 tz moras + ½ plátano,0.9,alta,0.5×pieza(108.0g),
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,avena-en-hojuelas,Avena en hojuelas,20,½ taza avena molida,Hot cakes: ½ taza avena molida + ½ taza claras + vainilla y canela,0.9,alta,0.5×taza(40.0g),
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,clara-de-huevo,Clara de huevo,,½ taza claras,Hot cakes: ½ taza avena molida + ½ taza claras + vainilla y canela,0.9,media,REVISAR-medida(taza≠pieza),SI
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,,,,vainilla y canela,Hot cakes: ½ taza avena molida + ½ taza claras + vainilla y canela,0.0,baja,sin-cantidad,SI
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,fresa-entera,Fresa entera,,½ taza fresas o frutos rojos,Topping: ½ taza fresas o frutos rojos,0.9,media,REVISAR-medida(taza≠pieza),SI
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,miel,Miel,,1 cdita miel,1 cdita miel,0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,huevo-entero-fresco,Huevo entero fresco,88,2 huevo,2 huevo + 2 reb jamón de pavo asado,0.9,alta,2.0×pieza(44.0g),
D25 Desayuno · Desayuno Americano,Desayuno,25,🇺🇸 Americana,jamon-de-pavo,Jamón de pavo,42,2 reb jamón de pavo asado,2 huevo + 2 reb jamón de pavo asado,0.9,alta,2.0×rebanada(21.0g),
D25 Comida · Salmón con Quinoa Bowl,Comida,25,🇺🇸 Americana,salmon,Salmón,150,150 g salmón a la plancha salpimentada,150 g salmón a la plancha salpimentada,0.9,alta,gramos-directos,
D25 Comida · Salmón con Quinoa Bowl,Comida,25,🇺🇸 Americana,quinoa-cruda,Quinoa cruda,,2 taza quinoa cocida,2 taza quinoa cocida,0.9,media,REVISAR-medida(taza≠gramos),SI
D25 Comida · Salmón con Quinoa Bowl,Comida,25,🇺🇸 Americana,aguacate-hass,Aguacate Hass,47,½ aguacate,½ aguacate,0.9,alta,0.5×pieza(93.94g),
D25 Comida · Salmón con Quinoa Bowl,Comida,25,🇺🇸 Americana,pepino-con-cascara-rebanado,Pepino con cáscara rebanado,,"Pepino, cebolla morada, pimientos, tomate cherry","Pepino, cebolla morada, pimientos, tomate cherry",0.9,media,sin-cantidad,SI
D25 Comida · Salmón con Quinoa Bowl,Comida,25,🇺🇸 Americana,limon-real,Limón real,,"Limón, sal y ajonjolí","Limón, sal y ajonjolí",0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,pechuga-de-pollo-sin-piel,Pechuga de pollo sin piel,120,120 g pechuga en tiras empanizadas con ½ tz avena molida,120 g pechuga en tiras empanizadas con ½ tz avena molida + huevo,0.9,alta,gramos-directos,
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,huevo-entero-fresco,Huevo entero fresco,,huevo,120 g pechuga en tiras empanizadas con ½ tz avena molida + huevo,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,espinaca-cruda,Espinaca cruda,,Espinaca,Espinaca + lechuga + pepino + tomate + cebolla morada,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,lechuga,Lechuga,,lechuga,Espinaca + lechuga + pepino + tomate + cebolla morada,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,pepino-con-cascara-rebanado,Pepino con cáscara rebanado,,pepino,Espinaca + lechuga + pepino + tomate + cebolla morada,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,jitomate,Jitomate,,tomate,Espinaca + lechuga + pepino + tomate + cebolla morada,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,cebolla-morada-rebanada,Cebolla morada rebanada,,cebolla morada,Espinaca + lechuga + pepino + tomate + cebolla morada,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,aderezo,Aderezo,,Aderezo del recetario,Aderezo del recetario,0.9,media,sin-cantidad,SI
D25 Cena · Chicken Tenders Fit,Cena,25,🇺🇸 Americana,arroz-cocido,Arroz cocido,94,½ tz arroz cocido,½ tz arroz cocido,0.9,alta,0.5×taza(188.0g),
D25 Snack AM · Snack AM,Snack AM,25,🇺🇸 Americana,pan-tostado,Pan tostado,30,2 pz pan tostado,2 pz pan tostado + 1 cda mermelada sin azúcar,0.9,alta,2.0×rebanada(15.0g),
D25 Snack AM · Snack AM,Snack AM,25,🇺🇸 Americana,mermelada,Mermelada,,1 cda mermelada sin azúcar,2 pz pan tostado + 1 cda mermelada sin azúcar,0.9,media,REVISAR-medida(cda≠cucharadita),SI
D25 Snack PM · Snack PM,Snack PM,25,🇺🇸 Americana,pina-picada,Piña picada,165,1 tz piña,1 tz piña + 1 tz melón,0.9,alta,1.0×taza(165.33g),
D25 Snack PM · Snack PM,Snack PM,25,🇺🇸 Americana,melon,Melón,,1 tz melón,1 tz piña + 1 tz melón,0.9,media,REVISAR-medida(taza≠pieza),SI
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,tortilla-de-harina-integral,Tortilla de harina integral,56,2 tortillas integral,2 tortillas integral,0.9,alta,2.0×pieza(28.0g),
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,huevo-entero-fresco,Huevo entero fresco,44,1 huevo,1 huevo + ½ taza claras,0.9,alta,1.0×pieza(44.0g),
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,clara-de-huevo,Clara de huevo,,½ taza claras,1 huevo + ½ taza claras,0.9,media,REVISAR-medida(taza≠pieza),SI
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,jamon-de-pavo,Jamón de pavo,42,2 reb jamón de pechuga de pavo,2 reb jamón de pechuga de pavo,0.9,alta,2.0×rebanada(21.0g),
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,aguacate-hass,Aguacate Hass,31,⅓ aguacate,⅓ aguacate,0.9,alta,0.3333333333333333×pieza(93.94g),
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,espinaca-cruda,Espinaca cruda,,Espinaca y tomate cherry,Espinaca y tomate cherry,0.9,media,sin-cantidad,SI
D26 Desayuno · Wrap,Desayuno,26,🇺🇸 Americana,mandarina,Mandarina,64,1 mandarina,1 mandarina,0.9,alta,1.0×pieza(64.0g),
D26 Comida · Chicken Caesar Bowl,Comida,26,🇺🇸 Americana,pechuga-de-pollo-sin-piel-a-la-plancha,Pechuga de pollo sin piel a la plancha,180,180 g pechuga de pollo a la plancha,180 g pechuga de pollo a la plancha,0.9,alta,gramos-directos,
D26 Comida · Chicken Caesar Bowl,Comida,26,🇺🇸 Americana,lechuga,Lechuga,,Lechuga,Lechuga + espinaca,0.9,media,sin-cantidad,SI
D26 Comida · Chicken Caesar Bowl,Comida,26,🇺🇸 Americana,espinaca-cruda,Espinaca cruda,,espinaca,Lechuga + espinaca,0.9,media,sin-cantidad,SI
D26 Comida · Chicken Caesar Bowl,Comida,26,🇺🇸 Americana,queso-parmesano-rallado,Queso Parmesano rallado,,2 cdas parmesano rallado,2 cdas parmesano rallado,0.9,media,REVISAR-medida(cda≠cucharada),SI
D26 Comida · Chicken Caesar Bowl,Comida,26,🇺🇸 Americana,papa-cocida,Papa cocida,272,2 pz papa picada,2 pz papa picada,0.9,alta,2.0×pieza(136.0g),
D26 Comida · Chicken Caesar Bowl,Comida,26,🇺🇸 Americana,aderezo,Aderezo,,Aderezo del recetario,Aderezo del recetario,0.9,media,sin-cantidad,SI
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,atun-en-agua-drenado,Atún en agua drenado,100,1 lata atún en agua,1 lata atún en agua + 1 cda mayonesa + limón,0.9,alta,1.0×lata(100.0g),
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,mayonesa,Mayonesa,,1 cda mayonesa,1 lata atún en agua + 1 cda mayonesa + limón,0.9,media,REVISAR-medida(cda≠cucharadita),SI
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,limon,Limón,,limón,1 lata atún en agua + 1 cda mayonesa + limón,0.9,media,sin-cantidad,SI
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,pepino-con-cascara-rebanado,Pepino con cáscara rebanado,,"Pepino, cebolla morada, lechuga, espinaca","Pepino, cebolla morada, lechuga, espinaca",0.9,media,sin-cantidad,SI
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,pan-integral,Pan integral,100,4 reb pan integral (2 sandwiches),4 reb pan integral (2 sandwiches),0.9,alta,4.0×rebanada(25.0g),
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,aguacate-hass,Aguacate Hass,31,⅓ aguacate,⅓ aguacate,0.9,alta,0.3333333333333333×pieza(93.94g),
D26 Cena · Sandwich de Atún,Cena,26,🇺🇸 Americana,camote-al-horno,Camote al horno,212,1 tz papas de camote horneadas,1 tz papas de camote horneadas,0.9,alta,1.0×taza(212.12g),
D26 Snack AM · Snack AM,Snack AM,26,🇺🇸 Americana,mango-picado,Mango picado,165,1 tz mango,1 tz mango + 1 tz fresas + 1 cda crema de cacahuate,0.9,alta,1.0×taza(165.0g),
D26 Snack AM · Snack AM,Snack AM,26,🇺🇸 Americana,fresa-entera,Fresa entera,,1 tz fresas,1 tz mango + 1 tz fresas + 1 cda crema de cacahuate,0.9,media,REVISAR-medida(taza≠pieza),SI
D26 Snack AM · Snack AM,Snack AM,26,🇺🇸 Americana,mantequilla-de-cacahuate,Mantequilla de cacahuate,,1 cda crema de cacahuate,1 tz mango + 1 tz fresas + 1 cda crema de cacahuate,0.9,media,REVISAR-medida(cda≠cucharadita),SI
D26 Snack PM · Snack PM,Snack PM,26,🇺🇸 Americana,nueces-mixtas,Nueces mixtas,,1 cda mezcla de nueces y semillas,1 cda mezcla de nueces y semillas + 2 cda pasas o arándanos deshidratados,0.9,media,REVISAR-medida(cda≠cucharada),SI
D26 Snack PM · Snack PM,Snack PM,26,🇺🇸 Americana,pasas,Pasas,,2 cda pasas o arándanos deshidratados,1 cda mezcla de nueces y semillas + 2 cda pasas o arándanos deshidratados,0.9,media,REVISAR-medida(cda≠pieza),SI
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,yoghurt-natural,Yoghurt natural,114,½ tz yogur natural sin azúcar,½ tz yogur natural sin azúcar,0.9,alta,0.5×taza(227.0g),
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,leche,Leche,240,1 tz leche,1 tz leche,0.9,alta,1.0×taza(240.0g),
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,platano,Plátano,54,½ plátano,½ plátano,0.9,alta,0.5×pieza(108.0g),
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,cocoa-en-polvo,Cocoa en polvo,,2 cditas cacao sin azúcar,2 cditas cacao sin azúcar,0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,mantequilla-de-cacahuate,Mantequilla de cacahuate,,1 cdita crema de cacahuate,1 cdita crema de cacahuate,0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,avena-en-hojuelas,Avena en hojuelas,,2 cdas avena,2 cdas avena + 1 cdita miel,0.9,media,REVISAR-medida(cda≠taza),SI
D27 Desayuno · Smoothie de Plátano,Desayuno,27,🇺🇸 Americana,miel,Miel,,1 cdita miel,2 cdas avena + 1 cdita miel,0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,camaron-cocido,Camarón cocido,150,"150 g camarones con mantequilla, sal, pimienta y paprika","150 g camarones con mantequilla, sal, pimienta y paprika",0.9,alta,gramos-directos,
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,arroz-cocido,Arroz cocido,376,2 tz arroz cocido,2 tz arroz cocido,0.9,alta,2.0×taza(188.0g),
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,aguacate-hass,Aguacate Hass,31,⅓ aguacate,⅓ aguacate,0.9,alta,0.3333333333333333×pieza(93.94g),
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,jitomate-cereza,Jitomate cereza,,Tomate cherry,Tomate cherry + 2 cdas elotito + cebolla morada,0.9,media,sin-cantidad,SI
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,elote-desgranado,Elote desgranado,,2 cdas elotito,Tomate cherry + 2 cdas elotito + cebolla morada,0.9,media,REVISAR-medida(cda≠taza),SI
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,cebolla-morada-rebanada,Cebolla morada rebanada,,cebolla morada,Tomate cherry + 2 cdas elotito + cebolla morada,0.9,media,sin-cantidad,SI
D27 Comida · Shrimp Bowl,Comida,27,🇺🇸 Americana,limon-real,Limón real,,"Limón, soya baja en sodio","Limón, soya baja en sodio",0.9,media,sin-cantidad,SI
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,pan-integral,Pan integral,50,2 rebanadas pan integral,2 rebanadas pan integral,0.9,alta,2.0×rebanada(25.0g),
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,mayonesa-light,Mayonesa light,,1 cdita mayonesa light,1 cdita mayonesa light,0.9,media,REVISAR-medida(cdita≠cucharada),SI
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,pechuga-de-pollo-sin-piel-cocida,Pechuga de pollo sin piel cocida,150,150 g pechuga de pollo cocida,150 g pechuga de pollo cocida,0.9,alta,gramos-directos,
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,aguacate-hass,Aguacate Hass,23,¼ aguacate,¼ aguacate,0.9,alta,0.25×pieza(93.94g),
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,lechuga,Lechuga,,Lechuga,Lechuga + tomate + pepino,0.9,media,sin-cantidad,SI
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,jitomate,Jitomate,,tomate,Lechuga + tomate + pepino,0.9,media,sin-cantidad,SI
D27 Cena · Sandwich de Guacamole,Cena,27,🇺🇸 Americana,pepino-con-cascara-rebanado,Pepino con cáscara rebanado,,pepino,Lechuga + tomate + pepino,0.9,media,sin-cantidad,SI
D27 Snack AM · Snack AM,Snack AM,27,🇺🇸 Americana,kiwi,Kiwi,152,2 pz kiwi,2 pz kiwi + 10 g semillas (almendras),0.9,alta,2.0×pieza(76.0g),
D27 Snack AM · Snack AM,Snack AM,27,🇺🇸 Americana,almendra,Almendra,10,10 g semillas (almendras),2 pz kiwi + 10 g semillas (almendras),0.9,alta,gramos-directos,
D27 Snack PM · Snack PM,Snack PM,27,🇺🇸 Americana,,,,2 rice cake,2 rice cake + 1 cdita crema de cacahuate + ½ pera,0.0,baja,REVISAR-medida(?),SI
D27 Snack PM · Snack PM,Snack PM,27,🇺🇸 Americana,mantequilla-de-cacahuate,Mantequilla de cacahuate,,1 cdita crema de cacahuate,2 rice cake + 1 cdita crema de cacahuate + ½ pera,0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D27 Snack PM · Snack PM,Snack PM,27,🇺🇸 Americana,pera,Pera,81,½ pera,2 rice cake + 1 cdita crema de cacahuate + ½ pera,0.9,alta,0.5×pieza(162.0g),
D28 Desayuno · Apple Crumble Avena Horneada,Desayuno,28,🇺🇸 Americana,avena-en-hojuelas,Avena en hojuelas,40,1 tz avena,1 tz avena,0.9,alta,1.0×taza(40.0g),
D28 Desayuno · Apple Crumble Avena Horneada,Desayuno,28,🇺🇸 Americana,,,,"Canela, vainilla y pizca de sal","Canela, vainilla y pizca de sal",0.0,baja,sin-cantidad,SI
D28 Desayuno · Apple Crumble Avena Horneada,Desayuno,28,🇺🇸 Americana,mantequilla,Mantequilla,,1 cdita mantequilla,1 cdita mantequilla,0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D28 Desayuno · Apple Crumble Avena Horneada,Desayuno,28,🇺🇸 Americana,manzana,Manzana,106,1 manzana en cubos,"1 manzana en cubos + canela + 1 cdita miel, hornea todo",0.9,alta,1.0×pieza(106.0g),
D28 Desayuno · Apple Crumble Avena Horneada,Desayuno,28,🇺🇸 Americana,canela,Canela,,canela,"1 manzana en cubos + canela + 1 cdita miel, hornea todo",0.9,media,sin-cantidad,SI
D28 Desayuno · Apple Crumble Avena Horneada,Desayuno,28,🇺🇸 Americana,miel,Miel,,"1 cdita miel, hornea todo","1 manzana en cubos + canela + 1 cdita miel, hornea todo",0.9,media,REVISAR-medida(cdita≠cucharadita),SI
D28 Comida · Tacos Tex Mex,Comida,28,🇺🇸 Americana,tortilla-de-maiz,Tortilla de maíz,90,3 tortillas de maíz,3 tortillas de maíz,0.9,alta,3.0×pieza(30.0g),
D28 Comida · Tacos Tex Mex,Comida,28,🇺🇸 Americana,molida-de-res,Molida de res,150,150 g carne molida magra,150 g carne molida magra,0.9,alta,gramos-directos,
D28 Comida · Tacos Tex Mex,Comida,28,🇺🇸 Americana,queso-parmesano-rallado,Queso Parmesano rallado,30,30 g queso rallado,30 g queso rallado,0.9,alta,gramos-directos,
D28 Comida · Tacos Tex Mex,Comida,28,🇺🇸 Americana,lechuga,Lechuga,,Pico de gallo y lechuga,Pico de gallo y lechuga,0.9,media,sin-cantidad,SI
D28 Comida · Tacos Tex Mex,Comida,28,🇺🇸 Americana,,,,freidora de aire para crujientes,Tip: freidora de aire para crujientes,0.0,baja,sin-cantidad,SI
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,pimiento-fresco,Pimiento fresco,,pimiento,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,media,sin-cantidad,SI
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,cebolla-blanca-rebanada,Cebolla blanca rebanada,,cebolla,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,media,sin-cantidad,SI
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,zanahoria-picada-cruda,Zanahoria picada cruda,64,½ zanahoria,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,alta,0.5×taza(128.0g),
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,queso-manchego,Queso Manchego,30,30 g manchego,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,alta,gramos-directos,
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,queso-mozzarella,Queso Mozzarella,30,30 g mozzarella,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,alta,gramos-directos,
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,yoghurt-oikos-estilo-griego-sabor-natural,"Yoghurt Oikos, estilo griego, sabor natural",,2 cdas yogurt griego,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,media,REVISAR-medida(cda≠envase),SI
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,queso-crema,Queso crema,,2 cdas queso crema,Salsa: pimiento + cebolla + ½ zanahoria + 30 g manchego + 30 g mozzarella + 2 cdas yogurt griego + 2 cdas queso crema,0.9,media,REVISAR-medida(cda≠cucharada),SI
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,pasta-cocida,Pasta cocida,240,2 tz pasta cocida,2 tz pasta cocida,0.9,alta,2.0×taza(120.0g),
D28 Cena · Mac & Cheese Ligero,Cena,28,🇺🇸 Americana,pechuga-sin-piel-desmenuzada,Pechuga sin piel desmenuzada,120,120 g pechuga de pollo desmenuzada,120 g pechuga de pollo desmenuzada,0.9,alta,gramos-directos,
D28 Snack AM · Snack AM,Snack AM,28,🇺🇸 Americana,pepino-con-cascara-rebanado,Pepino con cáscara rebanado,104,1 taza pepino,1 taza pepino + zanahoria baby + 2 cdas hummus,0.9,alta,1.0×taza(104.0g),
D28 Snack AM · Snack AM,Snack AM,28,🇺🇸 Americana,zanahoria-baby-miniatura-cruda,Zanahoria baby (miniatura) cruda,,zanahoria baby,1 taza pepino + zanahoria baby + 2 cdas hummus,0.9,media,sin-cantidad,SI
D28 Snack AM · Snack AM,Snack AM,28,🇺🇸 Americana,hummus,Hummus,,2 cdas hummus,1 taza pepino + zanahoria baby + 2 cdas hummus,0.9,media,REVISAR-medida(cda≠cucharada),SI
D28 Snack PM · Snack PM,Snack PM,28,🇺🇸 Americana,pistache,Pistache,10,10 g semillas (pistaches),10 g semillas (pistaches) + 1 plátano,0.9,alta,gramos-directos,
D28 Snack PM · Snack PM,Snack PM,28,🇺🇸 Americana,platano,Plátano,108,1 plátano,10 g semillas (pistaches) + 1 plátano,0.9,alta,1.0×pieza(108.0g),
